vineyard_field_id,ET_2019_04,ET_2019_05,ET_2019_06,ET_2019_07,ET_2019_08,ET_2019_09,ET_2019_10
VYD_01149,59.47474093264248,59.398316062176164,97.38471502590673,77.08937823834196,57.69235751295338,33.99352331606217,19.718264248704664
VYD_01150,67.88773747841105,63.18998272884283,107.26597582037998,98.84455958549223,82.8376511226252,58.953367875647665,26.778929188255614
VYD_01151,87.75638051044083,61.94663573085849,93.26682134570768,91.73549883990721,76.56148491879351,40.56612529002321,24.177494199535968
VYD_01152,62.25670498084291,49.459770114942536,61.08812260536399,55.83141762452107,39.85823754789273,25.743295019157088,19.229885057471265
VYD_01153,67.15587680703959,54.91514770584538,79.36392206159647,68.42614707730986,56.04462602137019,34.27027027027027,24.508485229415456
VYD_01154,56.549504950495056,44.975247524752476,73.25185643564359,88.27042079207922,78.68502475247524,60.37438118811881,41.72772277227723
VYD_01155,75.58216432865733,65.30460921843688,108.24148296593187,84.82064128256512,67.81462925851704,41.40881763527055,27.52304609218437
VYD_01156,85.2627615062762,68.25020920502094,96.42426778242684,98.71297071129713,91.0677824267783,50.548953974895426,39.55983263598329
VYD_01157,75.57208354559347,60.59449821701477,77.52470708099847,68.11869587366276,51.48191543555781,34.63728986245543,20.589403973509928
VYD_01158,66.35968722849697,68.49956559513467,106.25890529973935,97.62380538662032,78.19287576020851,53.66463944396177,35.08774978279757
VYD_01159,76.85608170844938,61.778087279480026,77.49582172701948,74.29015784586814,58.180129990714924,32.93964716805941,24.50046425255339
VYD_01160,63.67759146341464,56.22560975609757,82.82850609756098,72.63414634146343,52.39253048780488,28.695884146341463,18.96798780487805
VYD_01161,98.2132701421801,91.38981042654028,109.66113744075827,99.1090047393365,78.24170616113744,51.43601895734597,30.674170616113745
VYD_01162,61.77015907844214,37.3960504662644,75.06527701590787,51.3187054306089,40.89138782227099,30.736149204607795,19.393307734503566
VYD_01163,78.80632411067192,86.90316205533597,121.14229249011856,116.90909090909089,92.77865612648219,66.56126482213438,47.54743083003953
VYD_01164,68.49874434957309,63.28277247614265,89.29733802109496,75.2219989954797,51.313410346559515,29.025113008538423,14.43696634856856
VYD_01165,66.44072398190046,74.47239819004527,117.64343891402714,114.92036199095024,86.44162895927603,37.2235294117647,23.203619909502265
VYD_01166,84.66369047619048,78.1622023809524,83.01488095238095,85.18452380952381,70.04017857142857,46.708333333333336,34.913690476190474
VYD_01167,55.93658536585366,37.92682926829268,76.39512195121951,68.42439024390242,60.126829268292674,40.224390243902434,40.043902439024386
VYD_01168,69.43951093951094,63.298584298584295,97.34234234234232,98.98519948519947,87.37129987129987,47.41891891891891,33.77670527670527
VYD_01169,78.39144736842105,80.9342105263158,114.49013157894738,87.24013157894737,79.55263157894736,58.93421052631578,42.819078947368425
VYD_01170,80.235807860262,78.80786026200875,93.65938864628822,95.74235807860262,66.39737991266375,48.585152838427945,34.48908296943232
VYD_01171,73.0569105691057,70.27794715447153,97.26219512195122,96.17123983739837,77.52134146341464,45.39786585365855,32.5594512195122
VYD_01172,72.73237179487181,54.733974358974365,90.74679487179489,84.86057692307693,70.9871794871795,52.42628205128205,38.35096153846154
VYD_01173,81.61690558576375,84.24320316361839,125.31833910034604,111.68166089965398,91.51062778052399,54.87394957983193,36.259021255561045
VYD_01174,74.55934065934066,71.99230769230769,87.50549450549451,87.11318681318681,76.90769230769233,53.308791208791206,37.869230769230775
VYD_01175,65.60625674217908,52.614886731391586,64.42394822006474,60.29989212513485,54.167206040992454,36.36245954692558,26.193096008629993
VYD_01176,45.37522441651706,35.37881508078994,72.39497307001794,72.90843806104127,76.12746858168761,50.94614003590664,38.287253141831236
VYD_01177,64.65742397137747,51.56529516994634,80.4964221824687,76.1377459749553,68.70840787119857,46.88014311270125,35.20393559928444
VYD_01178,80.72705314009661,64.08454106280193,108.18840579710144,110.22946859903382,93.1304347826087,56.77053140096619,40.625603864734295
VYD_01179,76.25849212924606,86.31980115990058,117.6603148301574,96.81607290803645,76.47804473902237,53.22700911350455,39.36619718309859
VYD_01180,77.26951951951952,65.92342342342343,102.93843843843847,96.18168168168168,78.40915915915917,64.54354354354356,36.12612612612613
VYD_01181,70.71428571428572,77.93548387096776,95.17281105990784,92.44470046082951,69.81336405529954,44.70967741935485,33.50000000000001
VYD_01182,48.55893536121673,38.37642585551332,66.97338403041826,42.36882129277567,45.7832699619772,23.34980988593156,14.85171102661597
VYD_01183,55.50326797385622,45.071895424836605,86.47712418300655,98.75816993464053,86.39215686274511,61.20915032679739,41.75163398692811
VYD_01184,70.99285714285715,64.76785714285714,95.17500000000003,92.82857142857144,79.1107142857143,52.69642857142858,35.589285714285715
VYD_01185,60.36534586971121,68.8300873069174,89.03492276695768,81.46474143720619,72.89321692411013,65.43922095366018,51.64002686366688
VYD_01186,77.64943457189014,66.67366720516962,116.19063004846524,109.31987075928917,86.11631663974151,64.21809369951535,37.97576736672051
VYD_01187,59.280450358239506,51.482088024564995,71.13408393039917,58.73694984646878,51.10951893551688,37.21392016376664,34.78300921187308
VYD_01188,78.07981220657278,77.05633802816901,98.78403755868545,100.61032863849765,82.04694835680752,57.037558685446015,42.51173708920188
VYD_01189,70.95993458708095,54.843008994276374,71.41291905151269,52.26737530662306,44.90024529844644,32.062959934587084,22.31888798037612
VYD_01190,59.875421932647804,27.261794489363382,81.02260774001103,78.28966166889084,75.15158175680985,52.906873904283444,35.27877646073738
VYD_01191,63.01404393230104,56.49351818509182,104.01863521786106,97.47020165646381,86.78709038530788,61.758372344256415,41.03808066258552
VYD_01192,52.02030551415798,41.05681818181818,66.43088673621463,56.05365126676602,52.92194485842029,29.62816691505217,13.493479880774967
VYD_01193,81.31933911159264,71.49404117009752,118.06608884073673,114.7394366197183,93.1503250270856,60.234290357529794,48.043607800650065
VYD_01194,71.70786077434498,72.18498240125147,103.67318472167906,89.4852040151219,72.2402555077565,50.8966236475036,31.8953200365011
VYD_01195,68.70515617517161,76.27510243175652,123.78039695631357,121.8941627201618,91.7848667056883,43.385196615761195,30.90725270047358
VYD_01196,65.0877255672682,58.09326424870467,79.82133285688762,83.58352688940505,79.94014650705736,46.55154547078793,24.43541182776488
VYD_01197,62.191637630662036,72.10994967092529,111.78035875596854,116.30662020905925,100.0309717382888,66.54471544715447,46.83623693379793
VYD_01198,64.9453225117471,60.41285775309695,87.35497650576677,88.79709525843657,76.29645450662107,59.46860316104229,39.51174711661683
VYD_01199,64.89050858438615,56.22578555231618,64.01457725947525,42.07159054097831,40.294460641399425,30.519922254616127,19.603498542274053
VYD_01200,75.44812114413908,73.45587960366424,101.68442699570011,93.26986352589269,69.6212376145074,42.45812301364741,24.763320246775102
VYD_01201,67.04655123474312,52.41427760431452,92.87099063298326,99.81109849560036,93.83068407607152,64.67328980982118,44.308401930173154
VYD_01202,73.93086816720255,51.032154340836,83.82498851630686,72.09508497932934,77.07510335323839,55.647220946256304,42.75700505282498
VYD_01203,62.02324181520248,48.91074474133027,85.82299434839314,83.22964251078486,75.14961709527472,51.168712169347536,31.108183125438913
VYD_01204,75.4681349171941,65.76788346484003,109.62282146882852,102.27087488077687,85.96314922396598,55.46917540969391,45.588918754877305
VYD_01205,61.60187622938417,35.5145710394916,81.43492207595703,82.0844303222878,80.87650174005147,56.15657436828568,34.40239067937662
VYD_01206,58.976010101010104,61.28030303030304,88.1489898989899,69.9313973063973,56.085016835016845,30.14057239057239,17.577441077441076
VYD_01207,68.03570140641907,44.40804183195097,83.04597908402454,71.99594302199787,72.38956004327443,56.61909484313019,43.616750811395626
VYD_01208,51.127167630057805,49.40541250656856,90.496190225959,84.07908565423014,76.05780346820809,50.61337362059904,33.179453494482395
VYD_01209,49.86577549899287,30.636330342428124,60.09961545504486,54.079106390770896,49.353781358725506,37.40560336934628,27.66379783922357
VYD_01210,59.894523537358424,57.02888911981711,84.32921126467835,98.54255429699677,77.72451418476562,42.70767951782187,27.549101111919352
VYD_01211,88.01915070774355,77.19150707743547,79.01748542880934,55.90258118234804,48.32681099084096,34.71815154038302,20.07910074937552
VYD_01212,71.49841205827491,70.81811765892019,96.83581186671367,101.66209608307707,90.04108484145787,54.47633210666933,38.38453395170641
VYD_01213,66.51387574897508,73.13781141595713,90.00835698517818,79.6559444970041,71.90704824976349,39.24905392620625,24.921948912015143
VYD_01214,91.35017330112383,62.34397647305956,82.82323285369186,94.633967020271,79.75076147463503,62.636802856842756,39.48608339460141
VYD_01215,67.70548623489798,53.608833432362836,87.09744503862149,70.97187561893443,58.517330164388966,42.608635373341244,31.878787878787875
VYD_01216,76.21907716169059,74.06048856145794,114.81116711903842,113.53392787902288,92.25397440868556,61.384257464133405,36.9833268708802
VYD_01217,79.8991448035947,40.12755471807508,64.3324539788375,61.86638643281632,45.841571242209,28.624090447890985,8.901174083200463
VYD_01218,62.222977861380386,53.51222688467661,93.67935175806686,86.71234264216464,75.76443351179282,50.571697294168715,32.350166401389096
VYD_01219,64.17336065573771,55.72377049180329,80.67663934426233,75.57581967213116,66.92950819672132,47.00040983606558,31.64959016393443
VYD_01220,70.23826681448631,65.08351810790835,105.1659275683666,116.30829637841832,102.15105321507761,72.26367331855135,45.69484478935698
VYD_01221,71.57236753856473,68.77142857142859,89.08893360160968,93.01556002682764,77.82803487592223,54.6631790744467,43.63849765258218
VYD_01222,78.10308694420846,68.95270461625603,122.67714528462193,123.88473520249222,91.99631832342112,57.021523647691886,33.306711979609176
VYD_01223,78.02397260273972,57.249999999999986,72.23135464231352,56.395738203957364,54.60121765601217,35.18226788432267,29.684550989345503
VYD_01224,52.69002260251856,57.19276719405878,93.11462705844363,60.98676138198256,41.631256054246045,25.75201808201485,12.122376493380688
VYD_01225,65.79693439607603,52.825505824647436,96.32777437155114,98.30717351318206,96.22562844880441,59.7665236051502,42.63028816676884
VYD_01226,69.58984713008365,58.712431496971455,83.151427747332,79.83876550331702,72.29160657629077,43.25757138736662,27.271704643784254
VYD_01227,79.26337157987643,76.97428655486904,109.16310679611651,106.93462783171519,98.57281553398059,73.89614592527211,44.70097087378642
VYD_01228,74.5910138248848,48.15034562211982,63.77361751152074,61.67799539170507,51.66388248847927,30.89948156682027,21.26641705069125
VYD_01229,62.46368715083801,58.67015828677841,90.85358472998139,71.63710428305401,61.3268156424581,41.34543761638735,28.25418994413408
VYD_01230,93.15556074221033,97.10806395145295,143.18625277161868,135.2434356400981,112.03407632162451,75.56004201190339,45.7549305636597
VYD_01231,85.583945732052,79.83465234595816,89.68230638778972,51.85782928208027,48.96947427925381,33.52826455624646,26.142736009044654
VYD_01232,62.42266154127768,52.00000000000001,89.87122460186707,88.74528647263409,77.17719201903715,52.37918725974739,35.28390993959363
VYD_01233,68.73331679483998,56.09410402712311,84.18986190358056,63.29223517737531,63.09063094352104,53.01786157281071,42.95468452823946
VYD_01234,67.69265394310408,58.197695354699334,92.75045012603526,83.02412675549155,73.5630176449406,49.3284119553475,34.68617212819589
VYD_01235,84.58828145435524,76.74888830761186,105.95082396024067,91.77099136803561,81.07311012294015,56.24993460633013,38.52890400209262
VYD_01236,67.21306005719732,76.88775023832223,99.45019065776931,86.65014299332698,65.59389895138227,53.82507149666349,35.891563393708296
VYD_01237,51.08764206819269,41.262253881863266,82.67919001120536,87.80081639186805,68.69289258844245,40.76412678085479,29.32425164078757
VYD_01238,60.29365320376557,57.46067415730337,88.83176434861828,83.21773458852111,77.79167931976924,61.92954752505315,42.5833586395384
VYD_01239,41.56589606797076,38.28867812685241,83.92985575973128,94.85378383718634,75.23809523809526,46.59474412171508,30.721991701244814
VYD_01240,72.94849109198884,73.71227729972125,96.5182402133075,90.36262271239852,71.48042661495577,43.088231729487326,26.26287722700279
VYD_01241,93.0031267765776,93.33484934621946,95.14212620807278,74.78510517339399,69.43263217737353,52.21148379761229,37.92040932347926
VYD_01242,57.59293113954905,44.69972577696526,86.40813528336379,85.68708104814138,72.28656307129798,42.4209323583181,28.121115173674582
VYD_01243,57.959073228479625,62.13935396583799,89.98562489430068,104.47894469812277,100.5917469981397,73.84153559952647,44.134956874682906
VYD_01244,54.0731614378255,38.70959820483508,78.24285532833733,91.81620729074045,91.50078326770819,66.01702019560518,43.45133155510394
VYD_01245,50.15125725338493,53.79071566731142,98.54300451321735,80.60348162475823,75.77562862669247,55.629787234042574,37.829400386847205
VYD_01246,68.25230133383431,72.2087168889724,106.70843509299269,106.1040766485065,87.52789780199137,61.35975953409734,36.30433965808754
VYD_01247,76.4949243697479,41.98043697478993,57.65519327731094,51.73331092436976,47.98346218487394,34.24773109243698,24.570016806722695
VYD_01248,81.66027071247957,86.38093113193514,89.10620258813032,81.22549457087611,58.65194109772424,44.015320541424956,36.314145470771976
VYD_01249,76.40755764885246,69.23914404726256,108.07285399254032,109.91326127793964,95.39914513626093,64.40772099861154,40.27227682339168
VYD_01250,56.07182320441991,58.458238544036405,78.50048748781283,83.47416314592137,67.15632109197273,49.42963925901855,26.10334741631459
VYD_01251,80.91787476280832,54.91514231499051,81.26876660341554,74.64333965844399,67.54375711574951,45.071878557874754,35.8201138519924
VYD_01252,69.5318711446196,30.9324880054832,66.97052775873884,58.00137080191911,63.01816312542837,48.783413296778605,31.882796435915
VYD_01253,60.136712237412475,39.71123707902635,66.47182394131377,76.29609869956653,62.57852617539181,43.10370123374459,28.506168722907642
VYD_01254,68.10965831105973,75.03575814491077,115.56375063208837,118.81189048616629,103.81160153145993,70.56165571046738,46.43400996893737
VYD_01255,67.05792550887828,62.215894326548295,94.52013858813339,83.81453009961022,59.278583802511925,31.0450411433521,26.94034213945431
VYD_01256,50.23310098881504,44.62868103960661,75.95828605392553,71.38174744691196,61.99659588263897,35.56502944831685,19.72388825849678
VYD_01257,91.58232800782525,55.47799152266059,82.86077600260842,65.41245516791652,62.06944897293772,46.20476035213564,40.81936746005869
VYD_01258,63.71096040002297,68.33955974481289,105.62509339617209,107.76027357894128,96.97448129202824,66.68446462440367,38.145468130352306
VYD_01259,75.68471369377468,70.34494034246919,98.36034147072037,97.41927512355846,84.20278568219263,56.01669911636962,33.91782736758025
VYD_01260,80.3860225140713,72.80675422138836,103.44699812382741,109.72842401500941,93.11632270168857,67.33208255159477,46.314727954971865
VYD_01261,46.50417933130698,49.40582935301778,101.08933999131564,112.27898393399911,103.61219062092917,63.579732957012546,39.61376465479808
VYD_01262,67.71350274040857,35.785999003487795,64.1243148978575,77.58918784255107,57.985426008968616,36.42588440458395,21.563278525161934
VYD_01263,37.13411078717202,34.97303990720711,77.38004326154424,84.96238126587042,69.93651838615632,41.08050409103734,34.82068403398225
VYD_01264,82.55263960939882,70.29264571254198,103.89411046689047,104.05218187366499,83.82392432102532,56.256026853829724,46.656393042416845
VYD_01265,82.0976110690736,70.83353151010701,68.13036428494216,69.70241055021076,61.349691925197256,49.23737974273051,33.13912009512485
VYD_01266,64.09192507476781,51.26208090665828,97.80355737446878,98.88981583503853,83.5288839918149,51.56870769715095,29.337950574531714
VYD_01267,65.81602587136183,55.43406395975566,93.44448436938556,82.96011498383041,61.74847287100251,39.93226733740568,28.245598275242543
VYD_01268,73.14112965738205,72.28582502196272,102.39930752932665,94.7461113120769,80.09735930959643,58.22355433827708,40.79282724407009
VYD_01269,93.28097345132744,71.9709228824273,102.66276864728191,98.05183312262956,86.71713021491783,60.27370417193426,34.5609987357775
VYD_01270,56.91701712996203,37.00010257462304,51.412247409990776,35.06739152733614,31.065647758744493,15.921222689506616,10.139398912708998
VYD_01271,87.94768425911678,78.53669795353132,114.67871980304666,97.62363440529313,85.74303739036775,52.4265271580243,37.420526234805344
VYD_01272,79.70479258960934,57.08699154248892,91.72412404349576,86.60732984293192,65.54007249295206,44.870720902134515,24.342327829238823
VYD_01273,67.26421258984972,66.77357874101503,95.8821607492921,83.49912873012418,81.21269875844044,62.76846003049444,42.03681115225442
VYD_01274,65.34726653328286,63.40534256205054,104.38506461904508,96.54328664900234,87.52922727518525,59.44103174174014,41.0449899962148
VYD_01275,76.0873338757798,66.291022511527,101.18822891239493,102.48847301328995,95.21779224301604,79.357743422837,50.34608082451859
VYD_01276,91.78454172366621,66.30437756497949,76.00205198358414,77.05129958960327,73.48495212038304,53.18262653898769,38.54514363885089
VYD_01277,55.14928909952607,51.96925507352048,104.5004860857942,96.02351440029167,81.87288856483171,51.196743225179254,37.16976546360432
VYD_01278,64.80616212982349,63.49356865091234,92.40532455877951,86.82321268321864,77.02482799880346,48.10080765779237,29.97247980855519
VYD_01279,65.4272103658537,53.931307164634156,102.08184070121956,85.53134527439026,60.75181021341465,39.71865472560977,33.448075457317074
VYD_01280,59.12667729507107,60.40673575129534,98.73468845489568,108.45821708516009,105.14042779327751,70.50398565165403,42.83147336256144
VYD_01281,71.54287476866132,42.72085132634176,68.01603948180136,71.63232572486119,65.75046267735965,41.935533621221474,27.10456508328193
VYD_01282,69.1102870813397,47.247368421052634,75.22464114832536,68.44114832535887,67.60598086124402,49.33444976076555,27.328947368421055
VYD_01283,63.11505388048329,57.15184499836727,108.6645259605965,106.88200718406442,76.24338739523239,45.976270817459444,32.79525416349189
VYD_01284,56.76982996900912,63.725018845799475,104.60909623921602,104.18988189965657,98.8629700979981,72.28578607923613,41.000502554652805
VYD_01285,57.88906226405595,75.02471435043036,133.46428751195444,123.45940504353952,123.5480444958977,83.37922182513717,46.069159913424265
VYD_01286,60.50916230366487,44.76751218631521,87.10146235782626,72.89239935006316,69.81219534211951,55.17056327857012,40.52992417403861
VYD_01287,66.0135486056227,43.116630913401835,85.793214406684,85.42649881449705,73.57446087840128,51.24771367280119,42.41340182906179
VYD_01288,65.06816275167786,66.81291946308727,108.1602348993289,99.9763003355705,88.10591442953026,62.89429530201342,42.87479026845639
VYD_01289,62.038519010459915,40.33388676739167,78.85571974099285,76.75518844429686,72.87921301676906,48.688029221318274,35.89340860036528
VYD_01290,70.29068187992395,73.25047541428962,98.94132029339853,87.34202662320024,57.36484650910079,31.309970116816086,29.284705243140454
VYD_01291,67.30460636876802,62.67652001551254,98.03740250786397,100.2186840177532,92.31318136769073,58.10001292713405,39.49881501271168
VYD_01292,63.619981498612376,75.0900092506938,123.83237742830711,126.37594819611468,106.30638297872338,72.16558741905644,45.23385753931544
VYD_01293,90.0259082787373,85.36480047647406,90.67361524717091,60.97230494341868,53.08755211435377,35.53156640857652,24.3916021441334
VYD_01294,79.89500400748064,61.62356398610739,84.59987532282481,84.81075785911479,69.21319796954315,43.67512690355329,29.550093507881375
VYD_01295,71.8989039329465,81.46679561573178,119.8910380399742,123.74480980012895,105.32520954223081,68.7860735009671,43.69387491940684
VYD_01296,65.58717875226904,48.129741091048054,76.03725995987391,79.79860513996368,60.42753415496322,37.28422661698672,19.718066303620905
VYD_01297,63.62715105162525,67.41470150839176,110.64967070320797,101.63798597833014,89.73295092415552,57.67686424474187,33.31633736987465
VYD_01298,66.795858606986,62.179042041413936,116.14473959422716,124.00585651537332,106.06421250784354,77.05103534825348,43.46559297218156
VYD_01299,84.62265566391595,71.06901725431356,98.88709677419354,96.13278319579894,87.78094523630905,55.47899474868716,38.39197299324831
VYD_01300,76.17738907849828,37.99931740614334,97.01433447098968,92.86164675767917,62.751322525597274,40.476621160409536,23.59415529010238
VYD_01301,65.89530225782958,60.4204297159505,100.53404952658417,94.86179898033505,87.30007283321196,59.22960670065553,44.73488710852149
VYD_01302,91.87272236469163,83.86415170738293,120.11243082737207,111.03995141044679,91.65447428802808,54.043865568902675,27.5089755702524
VYD_01303,63.93310734463279,53.68610169491525,84.07954802259886,64.92564971751412,50.75706214689266,36.79819209039548,23.07073446327684
VYD_01304,62.12582048240411,34.736496638987745,76.32495057334917,68.68493475682088,49.708026888098054,27.233135626729933,14.687465401344408
VYD_01305,58.90055754983579,55.71542045367755,85.65263881463378,101.97685786298024,77.18781028030247,49.40395631253343,30.85137096158254
VYD_01306,67.76956711849584,57.57017927415828,79.9527765631832,70.31001311762132,53.52251858329691,33.310013117621345,23.874945343244423
VYD_01307,65.43366336633665,61.88871287128713,84.89425742574258,93.24950495049505,93.7980198019802,65.1041584158416,37.1190099009901
VYD_01308,59.80621118012422,26.579296066252585,53.36894409937888,30.73360938578329,30.30117322291235,22.784817115251897,23.510973084886125
VYD_01309,71.42664645443826,67.94643759474482,76.792656223682,74.22166077143339,59.258211217786744,35.9117399359946,22.294087923193537
VYD_01310,75.5374892624862,62.72622407657383,79.46140630752235,74.00147257332188,69.5936924776046,49.499938642778275,35.7740827095349
VYD_01311,50.08650634602539,47.695724782899134,76.42418169672679,73.73881095524382,62.68537074148297,40.453907815631275,23.983633934535746
VYD_01312,67.38046222567486,43.72965624393084,78.7697611186638,86.20771023499705,75.49281413866765,42.10846766362398,31.14420275781703
VYD_01313,55.29127762398533,23.371838783840847,33.97410031436211,26.713508187491197,27.8631820954347,23.930840332191618,18.089945103927178
VYD_01314,63.63854895104895,55.32036713286712,86.89029720279721,77.71328671328672,74.93662587412588,55.95017482517482,39.73863636363637
VYD_01315,82.0988198138298,73.31869182180853,108.94643450797878,80.07139295212767,53.59740691489364,29.813996010638313,23.831865026595757
VYD_01316,77.79530941599909,78.3899918727505,81.64948333913853,76.46487867177524,71.85417392313944,50.84743991640544,31.909671426912816
VYD_01317,40.95338660578388,41.74657534246575,83.3348554033486,83.09284627092849,82.77092846270932,61.181887366818884,41.172564687975644
VYD_01318,65.9650751547303,65.43899204244029,98.7723253757736,105.50884173297962,96.33731211317414,68.88063660477452,37.76436781609194
VYD_01319,66.06735620585269,64.41094853683148,106.760595358224,90.52169525731581,81.96140262361251,53.23763874873866,41.22376387487386
VYD_01320,83.24260442990932,82.27040285416975,109.16946632971607,109.37490709082797,85.72469154154899,53.75501709528765,37.45651850750707
VYD_01321,62.369129916567374,54.04123957091779,67.93313468414782,45.43384982121576,50.686650774731824,28.93730631704412,18.11191895113231
VYD_01322,69.56812514169123,37.57333937882568,57.046474722285204,55.45159827703469,48.63931081387441,31.22761278621629,20.024030832010883
VYD_01323,76.98334324806665,57.81856038072576,76.84176085663296,66.9042236763831,66.45865556216538,43.83878643664486,33.468768590124924
VYD_01324,60.595163595627135,60.841271680766404,86.0731255070112,72.01715146598679,80.2643798045351,66.97608838413105,41.25966701433151
VYD_01325,73.40458240946046,71.5018477457502,94.71589061345162,106.4169992609017,85.53555062823357,48.12845528455285,31.56186252771619
VYD_01326,68.9065496286293,59.00243079000675,89.1073598919649,87.84550979068196,72.25698852126942,40.02255232950711,26.12180958811614
VYD_01327,71.38327526132404,50.8240418118467,80.77482578397212,57.94555749128922,47.075348432055755,37.201655052264805,16.02482578397213
VYD_01328,71.61916594641313,84.57973206568711,108.08918539325842,89.58421564390663,66.29872515125324,41.00189066551426,28.043377268798615
VYD_01329,63.061401952085184,60.735758651286595,72.15936113575864,71.45128660159716,68.92866015971606,46.56291038154392,28.960070984915713
VYD_01330,67.28429688990651,52.00858614768174,97.43026140049606,110.29078420148826,104.99141385231822,64.43159702346883,41.301850791833616
VYD_01331,49.34690316952602,25.98982262285548,74.81942425123582,84.98953184065134,81.34225065425994,61.639139284675764,42.132596685082866
VYD_01332,64.47655217965654,65.0605460149714,115.98271686481726,91.10678115367679,83.20222369000442,58.43196829590491,35.775649493615134
VYD_01333,77.17718894009215,58.30460829493088,88.48387096774192,66.771198156682,53.73963133640553,35.23963133640554,17.647004608294935
VYD_01334,84.18416686418583,71.62171130599668,107.64849490400569,97.50225171841672,77.90234652761316,52.99051908035079,37.355771509836444
VYD_01335,69.39008498583568,65.87733711048158,87.76033994334277,69.91246458923511,62.78186968838525,38.07648725212464,26.423796033994332
VYD_01336,59.19812126387703,53.41289496157131,89.87617421007685,97.77177625960717,79.80486763450044,54.360375747224595,36.716481639624256
VYD_01337,55.85234467907308,57.830456722270455,104.8218108186289,95.25793076848915,82.33747951017263,53.67219490245237,36.779577668498696
VYD_01338,83.58572208572208,94.85148785148789,97.8113568113568,79.75020475020472,66.19847119847118,52.34220584220585,38.71362271362271
VYD_01339,92.98097251585627,80.7394291754757,80.0639534883721,57.634778012684976,51.71353065539112,28.42177589852008,25.42019027484144
VYD_01340,78.0852294639414,74.26185885075203,103.89471654454303,79.47975318164288,66.83571153104513,49.13844967219436,31.249132279213267
VYD_01341,56.25975226474398,41.83869476797931,94.08689221667596,89.5333703087447,70.14660750600856,46.61277500462194,41.49094102421891
VYD_01342,56.761516587677725,65.28360189573458,100.7696682464455,105.53668246445497,91.33800947867297,66.36701421800946,50.16815165876777
VYD_01343,66.31343662687325,50.24231648463296,76.69392938785877,81.84607569215136,56.64744729489458,32.10947421894844,20.04648209296418
VYD_01344,55.14672479681361,40.4660638355132,76.13628290004839,78.221594273104,57.51466709726032,32.12788632326819,28.825071317078404
VYD_01345,67.09811730629978,44.55286024619841,87.66473569876901,65.62237509051411,53.84141926140478,35.89826212889211,26.04598117306299
VYD_01346,78.63550221099179,70.51642451042326,112.52905874921034,97.11307643714463,83.05685407454202,55.313329121920404,38.42229943145926
VYD_01347,74.10674556213019,71.56698224852072,111.74011834319533,108.59621301775151,103.05834319526633,65.55076923076926,46.08473372781068
VYD_01348,66.22692889561272,68.75772638858871,113.91225416036306,109.59433758374757,98.16771125999568,59.315755349038255,44.04841149773072
VYD_01349,77.00097389949359,55.62368523568368,106.28866380989487,113.48188546941957,86.28749513050253,64.16809505259057,37.24717569146865
VYD_01350,53.01055194805193,54.00270562770562,81.97537878787878,55.448863636363626,52.53003246753245,34.836580086580085,18.14908008658009
VYD_01351,75.17008086253367,70.28948787061992,114.7859838274932,111.45067385444737,92.24905660377354,61.29460916442047,34.03045822102425
VYD_01352,77.8284529670899,74.6107799948173,92.66079295154184,106.01477066597563,90.35034983156253,71.23348017621143,52.138896087069185
VYD_01353,68.74966828836797,62.4767801857585,103.32640424590889,69.9482529854047,54.7532065457762,34.52189296771339,22.658115877930122
VYD_01354,71.3899441340782,51.543575418994415,70.08100558659216,65.76787709497205,51.97402234636871,35.98407821229049,24.777094972067037
VYD_01355,78.16998754669987,74.54234122042341,110.07534246575344,125.16604400166047,98.69863013698631,62.145703611457016,40.86425902864259
VYD_01356,67.72376543209877,69.46199845679013,107.10416666666664,103.15663580246914,77.71161265432096,32.13368055555555,27.958912037037035
VYD_01357,89.175843083276,94.56022023399866,123.07673778389541,107.93943565037858,84.0884377150723,61.83688919476948,39.86613902271164
VYD_01358,62.98664266767716,57.94311292156118,94.29570860174307,80.92246115953012,67.19562334217507,47.38508904888216,36.18174497915877
VYD_01359,69.27813504823152,58.72508038585209,84.9622186495177,92.44774919614149,83.61696141479099,63.962218649517695,38.35450160771704
VYD_01360,75.95814307458144,56.84703196347033,69.26598173515983,57.31126331811264,52.802130898021325,36.4847792998478,23.840182648401832
VYD_01361,67.19541251778094,71.3296586059744,98.55849928876243,83.76280227596018,83.4532361308677,64.7514224751067,41.6354907539118
VYD_01362,79.13602484472048,69.08985507246375,101.2924430641822,93.46770186335402,86.8625258799172,63.88343685300206,41.22722567287786
VYD_01363,74.067523364486,57.95116822429907,100.94182242990655,119.16004672897198,104.86028037383178,61.669859813084116,38.893925233644865
VYD_01364,67.60845921450152,47.63907351460223,63.90224907687147,53.81174890902991,42.29191003692515,32.29157435381002,30.665525344075203
VYD_01365,68.01105659362815,44.16055585428149,83.4026078774029,84.73544831294531,72.97854214276114,44.20175762871356,31.117572926468625
VYD_01366,68.2799043062201,59.51275917065392,108.45494417862838,96.1439393939394,79.68460925039872,51.91826156299841,20.411881977671456
VYD_01367,71.04888888888888,41.14044444444444,75.34977777777779,70.8271111111111,59.479111111111116,38.97066666666667,21.549777777777777
VYD_01368,76.91578947368421,47.44736842105263,90.8,88.81578947368422,74.01578947368421,43.32105263157895,28.178947368421053
VYD_01369,54.99353796445879,49.574798061389345,80.47043618739903,79.68400646203555,71.44846526655897,46.11373182552505,25.163166397415182
